cashflow_id,portfolio_id,cashflow_type,cashflow_date,amount,currency,created_at,updated_at
244,20,DIVIDEND,2026-01-29,250000.00,USD,2026-01-29T10:45:00Z,2026-01-29T10:45:00Z
245,20,FEE,2025-12-31,60000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
246,17,DISTRIBUTION,2026-05-19,700000.00,USD,2026-05-19T14:00:00Z,2026-05-19T14:00:00Z
247,18,DISTRIBUTION,2026-06-14,1100000.00,USD,2026-06-14T13:45:00Z,2026-06-14T13:45:00Z
248,19,DISTRIBUTION,2026-07-09,300000.00,USD,2026-07-09T15:00:00Z,2026-07-09T15:00:00Z
249,20,DISTRIBUTION,2026-08-04,800000.00,USD,2026-08-04T12:30:00Z,2026-08-04T12:30:00Z
250,17,DIVIDEND,2027-01-14,200000.00,USD,2027-01-14T10:00:00Z,2027-01-14T10:00:00Z
251,1,CONTRIBUTION,2025-01-13,1000000.00,USD,2025-01-13T10:00:00Z,2025-01-13T10:00:00Z
252,1,DISTRIBUTION,2025-03-19,500000.00,USD,2025-03-19T14:30:00Z,2025-03-19T14:30:00Z
253,1,DIVIDEND,2025-06-14,250000.00,USD,2025-06-14T09:00:00Z,2025-06-14T09:00:00Z
254,1,FEE,2024-12-30,50000.00,USD,2024-12-30T00:00:00Z,2024-12-30T00:00:00Z
255,1,CONTRIBUTION,2025-06-29,750000.00,USD,2025-06-29T11:15:00Z,2025-06-29T11:15:00Z
256,2,CONTRIBUTION,2025-02-08,2000000.00,USD,2025-02-08T09:30:00Z,2025-02-08T09:30:00Z
257,2,DISTRIBUTION,2025-04-14,1000000.00,USD,2025-04-14T14:00:00Z,2025-04-14T14:00:00Z
258,2,DIVIDEND,2025-07-19,500000.00,USD,2025-07-19T10:30:00Z,2025-07-19T10:30:00Z
259,2,FEE,2024-12-30,75000.00,USD,2024-12-30T00:00:00Z,2024-12-30T00:00:00Z
260,2,CONTRIBUTION,2025-09-14,1500000.00,USD,2025-09-14T13:45:00Z,2025-09-14T13:45:00Z
261,3,CONTRIBUTION,2025-02-28,500000.00,USD,2025-02-28T08:00:00Z,2025-02-28T08:00:00Z
262,3,DISTRIBUTION,2025-05-09,250000.00,USD,2025-05-09T15:30:00Z,2025-05-09T15:30:00Z
263,3,DIVIDEND,2025-08-14,100000.00,USD,2025-08-14T11:00:00Z,2025-08-14T11:00:00Z
264,3,FEE,2024-12-30,30000.00,USD,2024-12-30T00:00:00Z,2024-12-30T00:00:00Z
265,3,CONTRIBUTION,2025-10-19,300000.00,USD,2025-10-19T12:30:00Z,2025-10-19T12:30:00Z
266,4,CONTRIBUTION,2026-01-09,1500000.00,USD,2026-01-09T09:00:00Z,2026-01-09T09:00:00Z
267,4,DISTRIBUTION,2026-03-14,750000.00,USD,2026-03-14T14:15:00Z,2026-03-14T14:15:00Z
268,4,DIVIDEND,2026-06-19,375000.00,USD,2026-06-19T10:45:00Z,2026-06-19T10:45:00Z
269,4,FEE,2025-12-31,60000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
270,4,CONTRIBUTION,2026-09-09,1000000.00,USD,2026-09-09T11:30:00Z,2026-09-09T11:30:00Z
271,1,DIVIDEND,2026-01-14,150000.00,USD,2026-01-14T09:30:00Z,2026-01-14T09:30:00Z
272,1,FEE,2025-12-31,50000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
273,1,CONTRIBUTION,2026-03-31,800000.00,USD,2026-03-31T10:00:00Z,2026-03-31T10:00:00Z
274,1,DISTRIBUTION,2026-07-14,600000.00,USD,2026-07-14T13:00:00Z,2026-07-14T13:00:00Z
275,2,DIVIDEND,2026-02-19,300000.00,USD,2026-02-19T11:15:00Z,2026-02-19T11:15:00Z
276,2,FEE,2025-12-31,75000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
277,2,CONTRIBUTION,2026-05-09,1200000.00,USD,2026-05-09T14:30:00Z,2026-05-09T14:30:00Z
278,2,DISTRIBUTION,2026-08-19,900000.00,USD,2026-08-19T10:00:00Z,2026-08-19T10:00:00Z
279,3,DIVIDEND,2026-03-09,50000.00,USD,2026-03-09T09:45:00Z,2026-03-09T09:45:00Z
280,3,FEE,2025-12-31,30000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
281,3,CONTRIBUTION,2026-06-04,400000.00,USD,2026-06-04T12:00:00Z,2026-06-04T12:00:00Z
282,3,DISTRIBUTION,2026-09-19,200000.00,USD,2026-09-19T15:30:00Z,2026-09-19T15:30:00Z
283,4,DIVIDEND,2026-02-14,200000.00,USD,2026-02-14T10:30:00Z,2026-02-14T10:30:00Z
284,4,FEE,2025-12-31,60000.00,USD,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z
285,4,CONTRIBUTION,2026-06-30,700000.00,USD,2026-06-30T11:45:00Z,2026-06-30T11:45:00Z
286,1,DIVIDEND,2027-01-19,180000.00,USD,2027-01-19T10:00:00Z,2027-01-19T10:00:00Z
287,1,FEE,2026-12-31,50000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
288,1,CONTRIBUTION,2027-03-14,900000.00,USD,2027-03-14T13:30:00Z,2027-03-14T13:30:00Z
289,2,DIVIDEND,2027-02-09,350000.00,USD,2027-02-09T11:00:00Z,2027-02-09T11:00:00Z
290,2,FEE,2026-12-31,75000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
291,3,CONTRIBUTION,2027-04-19,500000.00,USD,2027-04-19T14:15:00Z,2027-04-19T14:15:00Z
292,3,DIVIDEND,2027-03-14,75000.00,USD,2027-03-14T09:30:00Z,2027-03-14T09:30:00Z
293,3,FEE,2026-12-31,30000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
294,4,DIVIDEND,2027-01-29,250000.00,USD,2027-01-29T10:45:00Z,2027-01-29T10:45:00Z
295,4,FEE,2026-12-31,60000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
296,1,DISTRIBUTION,2027-05-19,700000.00,USD,2027-05-19T14:00:00Z,2027-05-19T14:00:00Z
297,2,DISTRIBUTION,2027-06-14,1100000.00,USD,2027-06-14T13:45:00Z,2027-06-14T13:45:00Z
298,3,DISTRIBUTION,2027-07-09,300000.00,USD,2027-07-09T15:00:00Z,2027-07-09T15:00:00Z
299,4,DISTRIBUTION,2027-08-04,800000.00,USD,2027-08-04T12:30:00Z,2027-08-04T12:30:00Z
300,1,DIVIDEND,2028-01-14,200000.00,USD,2028-01-14T10:00:00Z,2028-01-14T10:00:00Z
301,5,CONTRIBUTION,2026-01-13,1000000.00,USD,2026-01-13T10:00:00Z,2026-01-13T10:00:00Z
302,5,DISTRIBUTION,2026-03-19,500000.00,USD,2026-03-19T14:30:00Z,2026-03-19T14:30:00Z
303,5,DIVIDEND,2026-06-14,250000.00,USD,2026-06-14T09:00:00Z,2026-06-14T09:00:00Z
304,5,FEE,2025-12-30,50000.00,USD,2025-12-30T00:00:00Z,2025-12-30T00:00:00Z
305,5,CONTRIBUTION,2026-06-29,750000.00,USD,2026-06-29T11:15:00Z,2026-06-29T11:15:00Z
306,6,CONTRIBUTION,2026-02-08,2000000.00,USD,2026-02-08T09:30:00Z,2026-02-08T09:30:00Z
307,6,DISTRIBUTION,2026-04-14,1000000.00,USD,2026-04-14T14:00:00Z,2026-04-14T14:00:00Z
308,6,DIVIDEND,2026-07-19,500000.00,USD,2026-07-19T10:30:00Z,2026-07-19T10:30:00Z
309,6,FEE,2025-12-30,75000.00,USD,2025-12-30T00:00:00Z,2025-12-30T00:00:00Z
310,6,CONTRIBUTION,2026-09-14,1500000.00,USD,2026-09-14T13:45:00Z,2026-09-14T13:45:00Z
311,7,CONTRIBUTION,2026-02-28,500000.00,USD,2026-02-28T08:00:00Z,2026-02-28T08:00:00Z
312,7,DISTRIBUTION,2026-05-09,250000.00,USD,2026-05-09T15:30:00Z,2026-05-09T15:30:00Z
313,7,DIVIDEND,2026-08-14,100000.00,USD,2026-08-14T11:00:00Z,2026-08-14T11:00:00Z
314,7,FEE,2025-12-30,30000.00,USD,2025-12-30T00:00:00Z,2025-12-30T00:00:00Z
315,7,CONTRIBUTION,2026-10-19,300000.00,USD,2026-10-19T12:30:00Z,2026-10-19T12:30:00Z
316,8,CONTRIBUTION,2027-01-09,1500000.00,USD,2027-01-09T09:00:00Z,2027-01-09T09:00:00Z
317,8,DISTRIBUTION,2027-03-14,750000.00,USD,2027-03-14T14:15:00Z,2027-03-14T14:15:00Z
318,8,DIVIDEND,2027-06-19,375000.00,USD,2027-06-19T10:45:00Z,2027-06-19T10:45:00Z
319,8,FEE,2026-12-31,60000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
320,8,CONTRIBUTION,2027-09-09,1000000.00,USD,2027-09-09T11:30:00Z,2027-09-09T11:30:00Z
321,5,DIVIDEND,2027-01-14,150000.00,USD,2027-01-14T09:30:00Z,2027-01-14T09:30:00Z
322,5,FEE,2026-12-31,50000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
323,5,CONTRIBUTION,2027-03-31,800000.00,USD,2027-03-31T10:00:00Z,2027-03-31T10:00:00Z
324,5,DISTRIBUTION,2027-07-14,600000.00,USD,2027-07-14T13:00:00Z,2027-07-14T13:00:00Z
325,6,DIVIDEND,2027-02-19,300000.00,USD,2027-02-19T11:15:00Z,2027-02-19T11:15:00Z
326,6,FEE,2026-12-31,75000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
327,6,CONTRIBUTION,2027-05-09,1200000.00,USD,2027-05-09T14:30:00Z,2027-05-09T14:30:00Z
328,6,DISTRIBUTION,2027-08-19,900000.00,USD,2027-08-19T10:00:00Z,2027-08-19T10:00:00Z
329,7,DIVIDEND,2027-03-09,50000.00,USD,2027-03-09T09:45:00Z,2027-03-09T09:45:00Z
330,7,FEE,2026-12-31,30000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
331,7,CONTRIBUTION,2027-06-04,400000.00,USD,2027-06-04T12:00:00Z,2027-06-04T12:00:00Z
332,7,DISTRIBUTION,2027-09-19,200000.00,USD,2027-09-19T15:30:00Z,2027-09-19T15:30:00Z
333,8,DIVIDEND,2027-02-14,200000.00,USD,2027-02-14T10:30:00Z,2027-02-14T10:30:00Z
334,8,FEE,2026-12-31,60000.00,USD,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z
335,8,CONTRIBUTION,2027-06-30,700000.00,USD,2027-06-30T11:45:00Z,2027-06-30T11:45:00Z
336,5,DIVIDEND,2028-01-19,180000.00,USD,2028-01-19T10:00:00Z,2028-01-19T10:00:00Z
337,5,FEE,2027-12-31,50000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
338,5,CONTRIBUTION,2028-03-13,900000.00,USD,2028-03-13T13:30:00Z,2028-03-13T13:30:00Z
339,6,DIVIDEND,2028-02-09,350000.00,USD,2028-02-09T11:00:00Z,2028-02-09T11:00:00Z
340,6,FEE,2027-12-31,75000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
341,7,CONTRIBUTION,2028-04-18,500000.00,USD,2028-04-18T14:15:00Z,2028-04-18T14:15:00Z
342,7,DIVIDEND,2028-03-13,75000.00,USD,2028-03-13T09:30:00Z,2028-03-13T09:30:00Z
343,7,FEE,2027-12-31,30000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
344,8,DIVIDEND,2028-01-29,250000.00,USD,2028-01-29T10:45:00Z,2028-01-29T10:45:00Z
345,8,FEE,2027-12-31,60000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
346,5,DISTRIBUTION,2028-05-18,700000.00,USD,2028-05-18T14:00:00Z,2028-05-18T14:00:00Z
347,6,DISTRIBUTION,2028-06-13,1100000.00,USD,2028-06-13T13:45:00Z,2028-06-13T13:45:00Z
348,7,DISTRIBUTION,2028-07-08,300000.00,USD,2028-07-08T15:00:00Z,2028-07-08T15:00:00Z
349,8,DISTRIBUTION,2028-08-03,800000.00,USD,2028-08-03T12:30:00Z,2028-08-03T12:30:00Z
350,5,DIVIDEND,2029-01-13,200000.00,USD,2029-01-13T10:00:00Z,2029-01-13T10:00:00Z
351,9,CONTRIBUTION,2027-01-13,1000000.00,USD,2027-01-13T10:00:00Z,2027-01-13T10:00:00Z
352,9,DISTRIBUTION,2027-03-19,500000.00,USD,2027-03-19T14:30:00Z,2027-03-19T14:30:00Z
353,9,DIVIDEND,2027-06-14,250000.00,USD,2027-06-14T09:00:00Z,2027-06-14T09:00:00Z
354,9,FEE,2026-12-30,50000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
355,9,CONTRIBUTION,2027-06-29,750000.00,USD,2027-06-29T11:15:00Z,2027-06-29T11:15:00Z
356,10,CONTRIBUTION,2027-02-08,2000000.00,USD,2027-02-08T09:30:00Z,2027-02-08T09:30:00Z
357,10,DISTRIBUTION,2027-04-14,1000000.00,USD,2027-04-14T14:00:00Z,2027-04-14T14:00:00Z
358,10,DIVIDEND,2027-07-19,500000.00,USD,2027-07-19T10:30:00Z,2027-07-19T10:30:00Z
359,10,FEE,2026-12-30,75000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
360,10,CONTRIBUTION,2027-09-14,1500000.00,USD,2027-09-14T13:45:00Z,2027-09-14T13:45:00Z
361,11,CONTRIBUTION,2027-02-28,500000.00,USD,2027-02-28T08:00:00Z,2027-02-28T08:00:00Z
362,11,DISTRIBUTION,2027-05-09,250000.00,USD,2027-05-09T15:30:00Z,2027-05-09T15:30:00Z
363,11,DIVIDEND,2027-08-14,100000.00,USD,2027-08-14T11:00:00Z,2027-08-14T11:00:00Z
364,11,FEE,2026-12-30,30000.00,USD,2026-12-30T00:00:00Z,2026-12-30T00:00:00Z
365,11,CONTRIBUTION,2027-10-19,300000.00,USD,2027-10-19T12:30:00Z,2027-10-19T12:30:00Z
366,12,CONTRIBUTION,2028-01-09,1500000.00,USD,2028-01-09T09:00:00Z,2028-01-09T09:00:00Z
367,12,DISTRIBUTION,2028-03-13,750000.00,USD,2028-03-13T14:15:00Z,2028-03-13T14:15:00Z
368,12,DIVIDEND,2028-06-18,375000.00,USD,2028-06-18T10:45:00Z,2028-06-18T10:45:00Z
369,12,FEE,2027-12-31,60000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
370,12,CONTRIBUTION,2028-09-08,1000000.00,USD,2028-09-08T11:30:00Z,2028-09-08T11:30:00Z
371,9,DIVIDEND,2028-01-14,150000.00,USD,2028-01-14T09:30:00Z,2028-01-14T09:30:00Z
372,9,FEE,2027-12-31,50000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
373,9,CONTRIBUTION,2028-03-30,800000.00,USD,2028-03-30T10:00:00Z,2028-03-30T10:00:00Z
374,9,DISTRIBUTION,2028-07-13,600000.00,USD,2028-07-13T13:00:00Z,2028-07-13T13:00:00Z
375,10,DIVIDEND,2028-02-19,300000.00,USD,2028-02-19T11:15:00Z,2028-02-19T11:15:00Z
376,10,FEE,2027-12-31,75000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
377,10,CONTRIBUTION,2028-05-08,1200000.00,USD,2028-05-08T14:30:00Z,2028-05-08T14:30:00Z
378,10,DISTRIBUTION,2028-08-18,900000.00,USD,2028-08-18T10:00:00Z,2028-08-18T10:00:00Z
379,11,DIVIDEND,2028-03-08,50000.00,USD,2028-03-08T09:45:00Z,2028-03-08T09:45:00Z
380,11,FEE,2027-12-31,30000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
381,11,CONTRIBUTION,2028-06-03,400000.00,USD,2028-06-03T12:00:00Z,2028-06-03T12:00:00Z
382,11,DISTRIBUTION,2028-09-18,200000.00,USD,2028-09-18T15:30:00Z,2028-09-18T15:30:00Z
383,12,DIVIDEND,2028-02-14,200000.00,USD,2028-02-14T10:30:00Z,2028-02-14T10:30:00Z
384,12,FEE,2027-12-31,60000.00,USD,2027-12-31T00:00:00Z,2027-12-31T00:00:00Z
385,12,CONTRIBUTION,2028-06-29,700000.00,USD,2028-06-29T11:45:00Z,2028-06-29T11:45:00Z
386,9,DIVIDEND,2029-01-18,180000.00,USD,2029-01-18T10:00:00Z,2029-01-18T10:00:00Z
387,9,FEE,2028-12-30,50000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
388,9,CONTRIBUTION,2029-03-13,900000.00,USD,2029-03-13T13:30:00Z,2029-03-13T13:30:00Z
389,10,DIVIDEND,2029-02-08,350000.00,USD,2029-02-08T11:00:00Z,2029-02-08T11:00:00Z
390,10,FEE,2028-12-30,75000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
391,11,CONTRIBUTION,2029-04-18,500000.00,USD,2029-04-18T14:15:00Z,2029-04-18T14:15:00Z
392,11,DIVIDEND,2029-03-13,75000.00,USD,2029-03-13T09:30:00Z,2029-03-13T09:30:00Z
393,11,FEE,2028-12-30,30000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
394,12,DIVIDEND,2029-01-28,250000.00,USD,2029-01-28T10:45:00Z,2029-01-28T10:45:00Z
395,12,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
396,9,DISTRIBUTION,2029-05-18,700000.00,USD,2029-05-18T14:00:00Z,2029-05-18T14:00:00Z
397,10,DISTRIBUTION,2029-06-13,1100000.00,USD,2029-06-13T13:45:00Z,2029-06-13T13:45:00Z
398,11,DISTRIBUTION,2029-07-08,300000.00,USD,2029-07-08T15:00:00Z,2029-07-08T15:00:00Z
399,12,DISTRIBUTION,2029-08-03,800000.00,USD,2029-08-03T12:30:00Z,2029-08-03T12:30:00Z
400,9,DIVIDEND,2030-01-13,200000.00,USD,2030-01-13T10:00:00Z,2030-01-13T10:00:00Z
401,13,CONTRIBUTION,2028-01-13,1000000.00,USD,2028-01-13T10:00:00Z,2028-01-13T10:00:00Z
402,13,DISTRIBUTION,2028-03-18,500000.00,USD,2028-03-18T14:30:00Z,2028-03-18T14:30:00Z
403,13,DIVIDEND,2028-06-13,250000.00,USD,2028-06-13T09:00:00Z,2028-06-13T09:00:00Z
404,13,FEE,2027-12-30,50000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
405,13,CONTRIBUTION,2028-06-28,750000.00,USD,2028-06-28T11:15:00Z,2028-06-28T11:15:00Z
406,14,CONTRIBUTION,2028-02-08,2000000.00,USD,2028-02-08T09:30:00Z,2028-02-08T09:30:00Z
407,14,DISTRIBUTION,2028-04-13,1000000.00,USD,2028-04-13T14:00:00Z,2028-04-13T14:00:00Z
408,14,DIVIDEND,2028-07-18,500000.00,USD,2028-07-18T10:30:00Z,2028-07-18T10:30:00Z
409,14,FEE,2027-12-30,75000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
410,14,CONTRIBUTION,2028-09-13,1500000.00,USD,2028-09-13T13:45:00Z,2028-09-13T13:45:00Z
411,15,CONTRIBUTION,2028-02-28,500000.00,USD,2028-02-28T08:00:00Z,2028-02-28T08:00:00Z
412,15,DISTRIBUTION,2028-05-08,250000.00,USD,2028-05-08T15:30:00Z,2028-05-08T15:30:00Z
413,15,DIVIDEND,2028-08-13,100000.00,USD,2028-08-13T11:00:00Z,2028-08-13T11:00:00Z
414,15,FEE,2027-12-30,30000.00,USD,2027-12-30T00:00:00Z,2027-12-30T00:00:00Z
415,15,CONTRIBUTION,2028-10-18,300000.00,USD,2028-10-18T12:30:00Z,2028-10-18T12:30:00Z
416,16,CONTRIBUTION,2029-01-08,1500000.00,USD,2029-01-08T09:00:00Z,2029-01-08T09:00:00Z
417,16,DISTRIBUTION,2029-03-13,750000.00,USD,2029-03-13T14:15:00Z,2029-03-13T14:15:00Z
418,16,DIVIDEND,2029-06-18,375000.00,USD,2029-06-18T10:45:00Z,2029-06-18T10:45:00Z
419,16,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
420,16,CONTRIBUTION,2029-09-08,1000000.00,USD,2029-09-08T11:30:00Z,2029-09-08T11:30:00Z
421,13,DIVIDEND,2029-01-13,150000.00,USD,2029-01-13T09:30:00Z,2029-01-13T09:30:00Z
422,13,FEE,2028-12-30,50000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
423,13,CONTRIBUTION,2029-03-30,800000.00,USD,2029-03-30T10:00:00Z,2029-03-30T10:00:00Z
424,13,DISTRIBUTION,2029-07-13,600000.00,USD,2029-07-13T13:00:00Z,2029-07-13T13:00:00Z
425,14,DIVIDEND,2029-02-18,300000.00,USD,2029-02-18T11:15:00Z,2029-02-18T11:15:00Z
426,14,FEE,2028-12-30,75000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
427,14,CONTRIBUTION,2029-05-08,1200000.00,USD,2029-05-08T14:30:00Z,2029-05-08T14:30:00Z
428,14,DISTRIBUTION,2029-08-18,900000.00,USD,2029-08-18T10:00:00Z,2029-08-18T10:00:00Z
429,15,DIVIDEND,2029-03-08,50000.00,USD,2029-03-08T09:45:00Z,2029-03-08T09:45:00Z
430,15,FEE,2028-12-30,30000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
431,15,CONTRIBUTION,2029-06-03,400000.00,USD,2029-06-03T12:00:00Z,2029-06-03T12:00:00Z
432,15,DISTRIBUTION,2029-09-18,200000.00,USD,2029-09-18T15:30:00Z,2029-09-18T15:30:00Z
433,16,DIVIDEND,2029-02-13,200000.00,USD,2029-02-13T10:30:00Z,2029-02-13T10:30:00Z
434,16,FEE,2028-12-30,60000.00,USD,2028-12-30T00:00:00Z,2028-12-30T00:00:00Z
435,16,CONTRIBUTION,2029-06-29,700000.00,USD,2029-06-29T11:45:00Z,2029-06-29T11:45:00Z
436,13,DIVIDEND,2030-01-18,180000.00,USD,2030-01-18T10:00:00Z,2030-01-18T10:00:00Z
437,13,FEE,2029-12-30,50000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
438,13,CONTRIBUTION,2030-03-13,900000.00,USD,2030-03-13T13:30:00Z,2030-03-13T13:30:00Z
439,14,DIVIDEND,2030-02-08,350000.00,USD,2030-02-08T11:00:00Z,2030-02-08T11:00:00Z
440,14,FEE,2029-12-30,75000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
441,15,CONTRIBUTION,2030-04-18,500000.00,USD,2030-04-18T14:15:00Z,2030-04-18T14:15:00Z
442,15,DIVIDEND,2030-03-13,75000.00,USD,2030-03-13T09:30:00Z,2030-03-13T09:30:00Z
443,15,FEE,2029-12-30,30000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
444,16,DIVIDEND,2030-01-28,250000.00,USD,2030-01-28T10:45:00Z,2030-01-28T10:45:00Z
445,16,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
446,13,DISTRIBUTION,2030-05-18,700000.00,USD,2030-05-18T14:00:00Z,2030-05-18T14:00:00Z
447,14,DISTRIBUTION,2030-06-13,1100000.00,USD,2030-06-13T13:45:00Z,2030-06-13T13:45:00Z
448,15,DISTRIBUTION,2030-07-08,300000.00,USD,2030-07-08T15:00:00Z,2030-07-08T15:00:00Z
449,16,DISTRIBUTION,2030-08-03,800000.00,USD,2030-08-03T12:30:00Z,2030-08-03T12:30:00Z
450,13,DIVIDEND,2031-01-13,200000.00,USD,2031-01-13T10:00:00Z,2031-01-13T10:00:00Z
451,17,CONTRIBUTION,2029-01-12,1000000.00,USD,2029-01-12T10:00:00Z,2029-01-12T10:00:00Z
452,17,DISTRIBUTION,2029-03-18,500000.00,USD,2029-03-18T14:30:00Z,2029-03-18T14:30:00Z
453,17,DIVIDEND,2029-06-13,250000.00,USD,2029-06-13T09:00:00Z,2029-06-13T09:00:00Z
454,17,FEE,2028-12-29,50000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
455,17,CONTRIBUTION,2029-06-28,750000.00,USD,2029-06-28T11:15:00Z,2029-06-28T11:15:00Z
456,18,CONTRIBUTION,2029-02-07,2000000.00,USD,2029-02-07T09:30:00Z,2029-02-07T09:30:00Z
457,18,DISTRIBUTION,2029-04-13,1000000.00,USD,2029-04-13T14:00:00Z,2029-04-13T14:00:00Z
458,18,DIVIDEND,2029-07-18,500000.00,USD,2029-07-18T10:30:00Z,2029-07-18T10:30:00Z
459,18,FEE,2028-12-29,75000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
460,18,CONTRIBUTION,2029-09-13,1500000.00,USD,2029-09-13T13:45:00Z,2029-09-13T13:45:00Z
461,19,CONTRIBUTION,2029-02-27,500000.00,USD,2029-02-27T08:00:00Z,2029-02-27T08:00:00Z
462,19,DISTRIBUTION,2029-05-08,250000.00,USD,2029-05-08T15:30:00Z,2029-05-08T15:30:00Z
463,19,DIVIDEND,2029-08-13,100000.00,USD,2029-08-13T11:00:00Z,2029-08-13T11:00:00Z
464,19,FEE,2028-12-29,30000.00,USD,2028-12-29T00:00:00Z,2028-12-29T00:00:00Z
465,19,CONTRIBUTION,2029-10-18,300000.00,USD,2029-10-18T12:30:00Z,2029-10-18T12:30:00Z
466,20,CONTRIBUTION,2030-01-08,1500000.00,USD,2030-01-08T09:00:00Z,2030-01-08T09:00:00Z
467,20,DISTRIBUTION,2030-03-13,750000.00,USD,2030-03-13T14:15:00Z,2030-03-13T14:15:00Z
468,20,DIVIDEND,2030-06-18,375000.00,USD,2030-06-18T10:45:00Z,2030-06-18T10:45:00Z
469,20,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
470,20,CONTRIBUTION,2030-09-08,1000000.00,USD,2030-09-08T11:30:00Z,2030-09-08T11:30:00Z
471,17,DIVIDEND,2030-01-13,150000.00,USD,2030-01-13T09:30:00Z,2030-01-13T09:30:00Z
472,17,FEE,2029-12-30,50000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
473,17,CONTRIBUTION,2030-03-30,800000.00,USD,2030-03-30T10:00:00Z,2030-03-30T10:00:00Z
474,17,DISTRIBUTION,2030-07-13,600000.00,USD,2030-07-13T13:00:00Z,2030-07-13T13:00:00Z
475,18,DIVIDEND,2030-02-18,300000.00,USD,2030-02-18T11:15:00Z,2030-02-18T11:15:00Z
476,18,FEE,2029-12-30,75000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
477,18,CONTRIBUTION,2030-05-08,1200000.00,USD,2030-05-08T14:30:00Z,2030-05-08T14:30:00Z
478,18,DISTRIBUTION,2030-08-18,900000.00,USD,2030-08-18T10:00:00Z,2030-08-18T10:00:00Z
479,19,DIVIDEND,2030-03-08,50000.00,USD,2030-03-08T09:45:00Z,2030-03-08T09:45:00Z
480,19,FEE,2029-12-30,30000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
481,19,CONTRIBUTION,2030-06-03,400000.00,USD,2030-06-03T12:00:00Z,2030-06-03T12:00:00Z
482,19,DISTRIBUTION,2030-09-18,200000.00,USD,2030-09-18T15:30:00Z,2030-09-18T15:30:00Z
483,20,DIVIDEND,2030-02-13,200000.00,USD,2030-02-13T10:30:00Z,2030-02-13T10:30:00Z
484,20,FEE,2029-12-30,60000.00,USD,2029-12-30T00:00:00Z,2029-12-30T00:00:00Z
485,20,CONTRIBUTION,2030-06-29,700000.00,USD,2030-06-29T11:45:00Z,2030-06-29T11:45:00Z
486,17,DIVIDEND,2031-01-18,180000.00,USD,2031-01-18T10:00:00Z,2031-01-18T10:00:00Z
